Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81920322014234LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20140822094244_20140822102317.02,LT8BPF20140822093851_20140822102411.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/22,2014:234:09:59:46.3273420,2014:234:10:00:18.0973380,2014/08/22,9,2.54,56.26972027,141.62957667,5.322,4.922,-1,1,Y,LPGS_2.3.0,40°19'57.58"N,10°06'39.67"E,41°23'21.70"N,9°16'39.11"E,40°58'47.39"N,11°29'23.03"E,39°15'39.06"N,10°54'49.28"E,39°40'05.38"N,8°45'24.12"E,40.33266,10.11102,41.38936,9.27753,40.97983,11.48973,39.26085,10.91369,39.66816,8.7567,LC81920322014234LGN00,LC81920322014234LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322014234LGN00
LC81920312014234LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140822094244_20140822102317.02,LT8BPF20140822093851_20140822102411.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/22,2014:234:09:59:22.4405410,2014:234:09:59:54.2105370,2014/08/22,9,3.06,55.30526303,143.46317273,9.058,11.004,-1,1,Y,LPGS_2.3.0,41°45'33.95"N,10°34'26.26"E,42°49'02.78"N,9°43'35.51"E,42°24'10.66"N,11°59'06.83"E,40°41'09.60"N,11°23'18.38"E,41°05'51.90"N,9°11'19.57"E,41.75943,10.57396,42.81744,9.72653,42.40296,11.98523,40.686,11.38844,41.09775,9.18877,LC81920312014234LGN00,LC81920312014234LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312014234LGN00
LC81960292014230LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140818082148_20140818105448.01,LT8BPF20140818072620_20140818105541.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/18,2014:230:10:23:17.5476380,2014:230:10:23:49.3176350,2014/08/18,9,.25,54.39676774,145.63596293,5.384,5.367,-1,1,Y,LPGS_2.3.0,44°36'29.02"N,5°22'02.78"E,45°40'10.13"N,4°29'11.11"E,45°14'32.53"N,6°51'19.62"E,43°31'50.23"N,6°12'39.42"E,43°57'13.68"N,3°54'34.74"E,44.60806,5.36744,45.66948,4.48642,45.24237,6.85545,43.53062,6.21095,43.9538,3.90965,LC81960292014230LGN00,LC81960292014230LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292014230LGN00
LC81930312014225LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140813094830_20140813102927.02,LT8BPF20140813094436_20140813103020.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/13,2014:225:10:05:31.9285450,2014:225:10:06:03.6985410,2014/08/14,9,4.86,57.61738315,140.2033536,9.473,10.924,-1,1,Y,LPGS_2.3.0,41°45'34.34"N,9°01'29.86"E,42°49'03.04"N,8°10'40.12"E,42°24'11.20"N,10°26'09.85"E,40°41'10.14"N,9°50'21.44"E,41°05'52.15"N,7°38'24.14"E,41.75954,9.02496,42.81751,8.17781,42.40311,10.43607,40.68615,9.83929,41.09782,7.64004,LC81930312014225LGN00,LC81930312014225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312014225LGN00
LC81950302014223LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140811100848_20140811104100.02,LT8BPF20140811100454_20140811104153.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/11,2014:223:10:17:29.1517510,2014:223:10:18:00.9217470,2014/08/11,9,3.38,57.17404309,141.53110973,5.251,6.572,-1,1,Y,LPGS_2.3.0,43°11'04.74"N,6°24'53.46"E,44°14'39.23"N,5°33'05.26"E,43°49'25.64"N,7°51'45.79"E,42°06'33.41"N,7°14'35.34"E,42°31'35.11"N,4°59'42.40"E,43.18465,6.41485,44.24423,5.55146,43.82379,7.86272,42.10928,7.24315,42.52642,4.99511,LC81950302014223LGN00,LC81950302014223LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302014223LGN00
LC81990312014219LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140807102421_20140807111141.01,LT8BPF20140807102027_20140807111234.01,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/07,2014:219:10:42:34.9195440,2014:219:10:43:06.6895410,2016/01/13,9,3.22,59.00969114,138.14413474,4.397,5.346,567,3,Y,LPGS_2.6.0,41°45'35.32"N,0°14'36.49"W,42°49'04.66"N,1°05'30.98"W,42°24'10.73"N,1°10'08.33"E,40°41'10.46"N,0°34'19.49"E,41°05'54.53"N,1°37'47.14"W,41.75981,-.24347,42.81796,-1.09194,42.40298,1.16898,40.68624,.57208,41.09848,-1.62976,LC81990312014219LGN00,LC81990312014219LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312014219LGN00
LC81920312014218LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140806084221_20140806102314.01,LT8BPF20140806084314_20140806102407.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/06,2014:218:09:59:18.7944350,2014:218:09:59:50.5644310,2014/08/06,9,.91,59.23790041,137.80083703,3.66,3.689,-1,1,Y,LPGS_2.3.0,41°45'33.73"N,10°34'18.59"E,42°49'02.46"N,9°43'27.62"E,42°24'09.97"N,11°58'59.92"E,40°41'09.17"N,11°23'11.22"E,41°05'51.86"N,9°11'11.44"E,41.75937,10.57183,42.81735,9.72434,42.40277,11.98331,40.68588,11.38645,41.09774,9.18651,LC81920312014218LGN00,LC81920312014218LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312014218LGN00
LC81920322014218LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20140806084221_20140806102314.01,LT8BPF20140806084314_20140806102407.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/06,2014:218:09:59:42.6770000,2014:218:10:00:14.4469970,2014/08/06,9,1.45,60.08622812,135.55056229,5.092,4.849,-1,1,Y,LPGS_2.3.0,40°19'58.22"N,10°06'32.29"E,41°23'22.52"N,9°16'31.15"E,40°58'47.82"N,11°29'16.08"E,39°15'39.74"N,10°54'42.30"E,39°40'06.46"N,8°45'16.13"E,40.33284,10.10897,41.38959,9.27532,40.97995,11.4878,39.26104,10.91175,39.66846,8.75448,LC81920322014218LGN00,LC81920322014218LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322014218LGN00
LC82010292014217LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20140805103642_20140805110541.01,LT8BPF20140805103248_20140805110634.02,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/05,2014:217:10:54:07.8789490,2014:217:10:54:39.6489450,2014/08/05,9,5.93,57.64630783,141.74349797,5.398,6.154,-1,1,Y,LPGS_2.3.0,44°36'30.35"N,2°21'20.77"W,45°40'11.78"N,3°14'14.50"W,45°14'33.11"N,0°52'01.60"W,43°31'51.35"N,1°30'42.01"W,43°57'15.84"N,3°48'50.98"W,44.60843,-2.35577,45.66994,-3.23736,45.24253,-.86711,43.53093,-1.51167,43.9544,-3.81416,LC82010292014217LGN00,LC82010292014217LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292014217LGN00
LC82010302014217LGN00, 201, 030, 201, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20140805103642_20140805110541.01,LT8BPF20140805103248_20140805110634.02,L8CPF20140701_20140930.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/05,2014:217:10:54:31.7742220,2014:217:10:55:03.5442180,2016/01/13,9,7.58,58.56572335,139.66182983,3.963,4.721,327,3,Y,LPGS_2.6.0,43°11'04.42"N,2°51'12.10"W,44°14'39.55"N,3°43'05.59"W,43°49'24.02"N,1°24'14.80"W,42°06'32.69"N,2°01'25.14"W,42°31'36.34"N,4°16'28.16"W,43.18456,-2.85336,44.24432,-3.71822,43.82334,-1.40411,42.10908,-2.02365,42.52676,-4.27449,LC82010302014217LGN00,LC82010302014217LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010302014217LGN00
LC81940312014216LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140804095437_20140804103447.01,LT8BPF20140804095043_20140804103540.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/08/04,2014:216:10:11:39.4638680,2014:216:10:12:11.2338640,2014/08/04,9,2.55,59.66877261,137.15432249,5.37,4.411,-1,1,Y,LPGS_2.3.0,41°45'35.32"N,7°28'59.52"E,42°49'03.90"N,6°38'10.07"E,42°24'12.10"N,8°53'39.16"E,40°41'10.97"N,8°17'50.60"E,41°05'52.98"N,6°05'53.95"E,41.75981,7.4832,42.81775,6.63613,42.40336,8.89421,40.68638,8.29739,41.09805,6.09832,LC81940312014216LGN00,LC81940312014216LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312014216LGN00
