Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81970272013234LGN01, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:30:38.5245810,2013:234:10:31:10.2945760,2015/07/06,9,6.74,51.26012666,150.85764787,4.521,4.325,463,2,Y,LPGS_2.5.1,47°26'56.90"N,4°51'29.70"E,48°30'52.34"N,3°56'22.63"E,48°04'22.44"N,6°26'07.51"E,46°22'01.74"N,5°44'02.11"E,46°48'12.31"N,3°18'57.71"E,47.44914,4.85825,48.51454,3.93962,48.0729,6.43542,46.36715,5.73392,46.80342,3.31603,LC81970272013234LGN01,LC81970272013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013234LGN01
LC81970292013234LGN01, 197, 029, 197, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:31:26.2981820,2013:234:10:31:58.0681780,2015/01/29,9,.03,53.39872196,147.69835278,3.693,3.739,-1,2,Y,LPGS_2.4.0,44°36'29.34"N,3°48'11.23"E,45°40'09.80"N,2°55'15.92"E,45°14'33.14"N,5°17'29.00"E,43°31'51.13"N,4°38'51.50"E,43°57'13.75"N,2°20'42.25"E,44.60815,3.80312,45.66939,2.92109,45.24254,5.29139,43.53087,4.64764,43.95382,2.34507,LC81970292013234LGN01,LC81970292013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970292013234LGN01
LC81970312013234LGN01, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:32:14.0675480,2013:234:10:32:45.8375440,2015/05/24,9,6.09,55.44173995,144.28402162,3.59,4.015,254,2,Y,LPGS_2.5.1,41°45'35.53"N,2°49'39.47"E,42°49'03.83"N,1°58'43.61"E,42°24'11.88"N,4°14'23.03"E,40°41'11.65"N,3°38'37.03"E,41°05'53.81"N,1°26'30.19"E,41.75987,2.82763,42.81773,1.97878,42.4033,4.23973,40.68657,3.64362,41.09828,1.44172,LC81970312013234LGN01,LC81970312013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970312013234LGN01
LC81970282013234LGN01, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:31:02.4113810,2013:234:10:31:34.1813770,2014/12/24,9,.04,52.3403352,149.30635622,3.865,3.98,-1,2,Y,LPGS_2.4.0,46°01'46.78"N,4°19'11.06"E,47°05'34.33"N,3°25'11.71"E,46°39'32.33"N,5°51'02.09"E,44°57'00.50"N,5°10'45.84"E,45°22'45.91"N,2°49'16.86"E,46.02966,4.31974,47.09287,3.41992,46.65898,5.85058,44.95014,5.1794,45.37942,2.82135,LC81970282013234LGN01,LC81970282013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013234LGN01
LC81990262013232LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:42:35.7362370,2013:232:10:43:07.5062330,2015/09/08,9,4.26,50.75249276,151.84993845,4.738,4.884,251,1,Y,LPGS_2.5.1,48°51'59.65"N,2°20'03.95"E,49°56'04.09"N,1°23'46.10"E,49°29'03.59"N,3°57'42.23"E,47°46'54.55"N,3°13'36.23"E,48°13'32.70"N,0°44'41.32"E,48.86657,2.33443,49.93447,1.39614,49.48433,3.96173,47.78182,3.22673,48.22575,.74481,LC81990262013232LGN00,LC81990262013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262013232LGN00
LC81990292013232LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:43:47.3966400,2013:232:10:44:19.1666360,2016/01/13,9,.04,53.96231049,147.06916481,3.15,2.913,663,3,Y,LPGS_2.6.0,44°36'29.63"N,0°42'59.11"E,45°40'10.27"N,0°09'56.92"W,45°14'33.18"N,2°12'17.64"E,43°31'51.28"N,1°33'39.96"E,43°57'14.33"N,0°44'30.73"W,44.60823,.71642,45.66952,-.16581,45.24255,2.2049,43.53091,1.5611,43.95398,-.74187,LC81990292013232LGN00,LC81990292013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292013232LGN00
LC81990272013232LGN00, 199, 027, 199, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:42:59.6272740,2013:232:10:43:31.3972700,2015/02/27,9,.35,51.84416124,150.31063584,4.567,3.876,-1,2,Y,LPGS_2.4.0,47°26'56.40"N,1°46'17.62"E,48°30'52.02"N,0°51'10.30"E,48°04'21.86"N,3°20'55.79"E,46°22'01.06"N,2°38'50.39"E,46°48'11.88"N,0°13'45.41"E,47.449,1.77156,48.51445,.85286,48.07274,3.34883,46.36696,2.64733,46.8033,.22928,LC81990272013232LGN00,LC81990272013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990272013232LGN00
LC81990312013232LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:44:35.1744780,2013:232:10:45:06.9444740,2016/01/13,9,2.58,55.98119658,143.56032987,4.257,4.919,548,3,Y,LPGS_2.6.0,41°45'33.95"N,0°15'33.59"W,42°49'02.50"N,1°06'30.56"W,42°24'09.97"N,1°09'11.16"E,40°41'09.85"N,0°33'24.95"E,41°05'52.62"N,1°38'44.20"W,41.75943,-.25933,42.81736,-1.10849,42.40277,1.1531,40.68607,.55693,41.09795,-1.64561,LC81990312013232LGN00,LC81990312013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312013232LGN00
LC81990302013232LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:44:11.2834410,2013:232:10:44:43.0534370,2016/01/13,9,2.77,54.98524874,145.35183989,3.365,3.471,467,3,Y,LPGS_2.6.0,43°11'05.32"N,0°13'10.52"E,44°14'39.66"N,0°38'44.84"W,43°49'25.75"N,1°40'07.18"E,42°06'34.38"N,1°02'59.35"E,42°31'36.52"N,1°12'05.04"W,43.18481,.21959,44.24435,-.64579,43.82382,1.66866,42.10955,1.04982,42.52681,-1.2014,LC81990302013232LGN00,LC81990302013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302013232LGN00
LC81990282013232LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:43:23.5140750,2013:232:10:43:55.2840710,2014/12/09,9,.02,52.91470632,148.71945444,5.463,5.255,-1,2,Y,LPGS_2.4.0,46°01'46.24"N,1°13'58.76"E,47°05'33.97"N,0°19'58.87"E,46°39'31.54"N,2°45'50.80"E,44°56'59.82"N,2°05'34.26"E,45°22'45.66"N,0°15'56.23"W,46.02951,1.23299,47.09277,.33302,46.65876,2.76411,44.94995,2.09285,45.37935,-.26562,LC81990282013232LGN00,LC81990282013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282013232LGN00
LC81920322013231LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20130819094903_20130819102538.02,LT8BPF20130819094509_20130819102631.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/19,2013:231:10:01:43.0383370,2013:231:10:02:14.8083330,2015/09/18,9,2.1,57.21402535,141.28769227,5.504,4.835,442,1,Y,LPGS_2.5.1,40°19'57.32"N,10°05'41.78"E,41°23'20.83"N,9°15'38.45"E,40°58'47.42"N,11°28'25.61"E,39°15'39.38"N,10°53'54.17"E,39°40'04.87"N,8°44'25.69"E,40.33259,10.09494,41.38912,9.26068,40.97984,11.47378,39.26094,10.89838,39.66802,8.74047,LC81920322013231LGN00,LC81920322013231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322013231LGN00
