Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81950302015242LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:17:14.5491410,2015:242:10:17:46.3191370,2015/08/30,9,6.02,51.88725995,147.9414716,3.121,4.167,601,-1,Y,LPGS_2.5.1,43°11'05.14"N,6°25'53.98"E,44°14'39.80"N,5°34'06.78"E,43°49'26.00"N,7°52'45.95"E,42°06'33.80"N,7°15'34.78"E,42°31'35.69"N,5°00'43.09"E,43.18476,6.43166,44.24439,5.56855,43.82389,7.87943,42.10939,7.25966,42.52658,5.01197,LC81950302015242LGN00,LC81950302015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302015242LGN00
LC81950272015242LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:16:02.8887370,2015:242:10:16:34.6587340,2015/08/30,9,.64,48.62746377,152.31257993,4.17,4.024,600,-1,Y,LPGS_2.5.1,47°26'57.16"N,7°59'09.49"E,48°30'53.53"N,7°04'07.46"E,48°04'22.19"N,9°33'46.04"E,46°22'01.09"N,8°51'36.86"E,46°48'13.00"N,6°26'38.69"E,47.44921,7.98597,48.51487,7.06874,48.07283,9.56279,46.36697,8.86024,46.80361,6.44408,LC81950272015242LGN00,LC81950272015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272015242LGN00
LC81950282015242LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:16:26.7797750,2015:242:10:16:58.5497710,2015/08/30,9,2.5,49.73309297,150.90353619,4.296,4.472,563,-1,Y,LPGS_2.5.1,46°01'46.09"N,7°26'47.44"E,47°05'34.62"N,6°32'52.94"E,46°39'31.21"N,8°58'37.56"E,44°56'58.88"N,8°18'17.53"E,45°22'45.66"N,5°56'54.24"E,46.02947,7.44651,47.09295,6.54804,46.65867,8.9771,44.94969,8.30487,45.37935,5.9484,LC81950282015242LGN00,LC81950282015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282015242LGN00
LC81950262015242LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:15:39.0061720,2015:242:10:16:10.7761680,2015/08/30,9,1.55,47.50542854,153.68151898,4.456,3.722,606,-1,Y,LPGS_2.5.1,48°51'58.54"N,8°32'58.06"E,49°56'03.77"N,7°36'44.68"E,49°29'01.68"N,10°10'35.58"E,47°46'52.64"N,9°26'25.84"E,48°13'32.20"N,6°57'36.07"E,48.86626,8.54946,49.93438,7.61241,49.4838,10.17655,47.78129,9.44051,48.22561,6.96002,LC81950262015242LGN00,LC81950262015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262015242LGN00
LC81970312015240LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:29:59.6423820,2015:240:10:30:31.4123780,2015/08/28,9,6.35,53.50967618,145.64815247,3.756,4.218,289,-1,Y,LPGS_2.5.1,41°45'35.35"N,2°51'40.43"E,42°49'04.73"N,2°00'48.49"E,42°24'11.20"N,4°16'23.38"E,40°41'10.43"N,3°40'34.03"E,41°05'54.10"N,1°28'31.69"E,41.75982,2.86123,42.81798,2.01347,42.40311,4.27316,40.68623,3.67612,41.09836,1.47547,LC81970312015240LGN00,LC81970312015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312015240LGN00
LC81970282015240LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:28:47.9862140,2015:240:10:29:19.7562100,2015/08/28,9,5.57,50.34451362,150.30371863,4.07,4.184,493,-1,Y,LPGS_2.5.1,46°01'46.81"N,4°21'20.66"E,47°05'35.41"N,3°27'25.67"E,46°39'31.64"N,5°53'11.40"E,44°56'59.50"N,5°12'51.19"E,45°22'46.60"N,2°51'26.82"E,46.02967,4.35574,47.09317,3.45713,46.65879,5.8865,44.94986,5.21422,45.37961,2.85745,LC81970282015240LGN00,LC81970282015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282015240LGN00
LC81970292015240LGN00, 197, 029, 197, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:29:11.8687790,2015:240:10:29:43.6387750,2015/08/28,9,.91,51.42099105,148.80942753,3.45,3.911,605,-1,Y,LPGS_2.5.1,44°36'30.20"N,3°50'18.17"E,45°40'11.71"N,2°57'26.93"E,45°14'33.32"N,5°19'35.44"E,43°31'51.13"N,4°40'54.16"E,43°57'15.34"N,2°22'49.44"E,44.60839,3.83838,45.66992,2.95748,45.24259,5.32651,43.53087,4.68171,43.95426,2.3804,LC81970292015240LGN00,LC81970292015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970292015240LGN00
LC81990312015238LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:42:20.7092180,2015:238:10:42:52.4792140,2016/01/13,9,1.62,54.07603966,144.91767637,4.497,5.371,557,3,Y,LPGS_2.6.0,41°45'34.38"N,0°13'47.42"W,42°49'03.86"N,1°04'40.91"W,42°24'09.83"N,1°10'56.89"E,40°41'09.28"N,0°35'07.66"E,41°05'53.52"N,1°36'57.53"W,41.75955,-.22984,42.81774,-1.07803,42.40273,1.18247,40.68591,.58546,41.0982,-1.61598,LC81990312015238LGN00,LC81990312015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312015238LGN00
LC81990302015238LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:56.8224170,2015:238:10:42:28.5924130,2016/01/13,9,2.04,53.05579438,146.57487958,3.861,4.508,460,3,Y,LPGS_2.6.0,43°11'04.88"N,0°14'58.88"E,44°14'40.24"N,0°36'52.70"W,43°49'24.71"N,1°41'55.32"E,42°06'33.08"N,1°04'44.11"E,42°31'36.73"N,1°10'16.25"W,43.18469,.24969,44.24451,-.61464,43.82353,1.6987,42.10919,1.07892,42.52687,-1.17118,LC81990302015238LGN00,LC81990302015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302015238LGN00
LC81990282015238LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:09.0488150,2015:238:10:41:40.8188110,2015/08/27,9,.97,50.94562172,149.70258549,4.132,4.417,574,-1,Y,LPGS_2.5.1,46°01'46.60"N,1°15'53.14"E,47°05'35.45"N,0°21'56.99"E,46°39'31.25"N,2°47'44.95"E,44°56'59.28"N,2°07'24.82"E,45°22'46.78"N,0°14'01.64"W,46.02961,1.26476,47.09318,.36583,46.65868,2.79582,44.9498,2.12356,45.37966,-.23379,LC81990282015238LGN00,LC81990282015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282015238LGN00
LC81990292015238LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:32.9313800,2015:238:10:42:04.7013760,2016/01/13,9,.04,52.01145202,148.16791326,3.528,3.705,635,3,Y,LPGS_2.6.0,44°36'30.10"N,0°44'50.53"E,45°40'11.64"N,0°08'01.50"W,45°14'32.86"N,2°14'09.02"E,43°31'50.77"N,1°35'27.82"E,43°57'15.37"N,0°42'38.84"W,44.60836,.74737,45.6699,-.13375,45.24246,2.23584,43.53077,1.59106,43.95427,-.71079,LC81990292015238LGN00,LC81990292015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292015238LGN00
