Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81950262015242LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:15:39.0061720,2015:242:10:16:10.7761680,2015/08/30,9,1.55,47.50542854,153.68151898,4.456,3.722,606,-1,Y,LPGS_2.5.1,48°51'58.54"N,8°32'58.06"E,49°56'03.77"N,7°36'44.68"E,49°29'01.68"N,10°10'35.58"E,47°46'52.64"N,9°26'25.84"E,48°13'32.20"N,6°57'36.07"E,48.86626,8.54946,49.93438,7.61241,49.4838,10.17655,47.78129,9.44051,48.22561,6.96002,LC81950262015242LGN00,LC81950262015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262015242LGN00
LC81970312015240LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:29:59.6423820,2015:240:10:30:31.4123780,2015/08/28,9,6.35,53.50967618,145.64815247,3.756,4.218,289,-1,Y,LPGS_2.5.1,41°45'35.35"N,2°51'40.43"E,42°49'04.73"N,2°00'48.49"E,42°24'11.20"N,4°16'23.38"E,40°41'10.43"N,3°40'34.03"E,41°05'54.10"N,1°28'31.69"E,41.75982,2.86123,42.81798,2.01347,42.40311,4.27316,40.68623,3.67612,41.09836,1.47547,LC81970312015240LGN00,LC81970312015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312015240LGN00
LC81970282015240LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:28:47.9862140,2015:240:10:29:19.7562100,2015/08/28,9,5.57,50.34451362,150.30371863,4.07,4.184,493,-1,Y,LPGS_2.5.1,46°01'46.81"N,4°21'20.66"E,47°05'35.41"N,3°27'25.67"E,46°39'31.64"N,5°53'11.40"E,44°56'59.50"N,5°12'51.19"E,45°22'46.60"N,2°51'26.82"E,46.02967,4.35574,47.09317,3.45713,46.65879,5.8865,44.94986,5.21422,45.37961,2.85745,LC81970282015240LGN00,LC81970282015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282015240LGN00
LC81970292015240LGN00, 197, 029, 197, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:29:11.8687790,2015:240:10:29:43.6387750,2015/08/28,9,.91,51.42099105,148.80942753,3.45,3.911,605,-1,Y,LPGS_2.5.1,44°36'30.20"N,3°50'18.17"E,45°40'11.71"N,2°57'26.93"E,45°14'33.32"N,5°19'35.44"E,43°31'51.13"N,4°40'54.16"E,43°57'15.34"N,2°22'49.44"E,44.60839,3.83838,45.66992,2.95748,45.24259,5.32651,43.53087,4.68171,43.95426,2.3804,LC81970292015240LGN00,LC81970292015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970292015240LGN00
LC81990312015238LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:42:20.7092180,2015:238:10:42:52.4792140,2016/01/13,9,1.62,54.07603966,144.91767637,4.497,5.371,557,3,Y,LPGS_2.6.0,41°45'34.38"N,0°13'47.42"W,42°49'03.86"N,1°04'40.91"W,42°24'09.83"N,1°10'56.89"E,40°41'09.28"N,0°35'07.66"E,41°05'53.52"N,1°36'57.53"W,41.75955,-.22984,42.81774,-1.07803,42.40273,1.18247,40.68591,.58546,41.0982,-1.61598,LC81990312015238LGN00,LC81990312015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312015238LGN00
LC81990302015238LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:56.8224170,2015:238:10:42:28.5924130,2016/01/13,9,2.04,53.05579438,146.57487958,3.861,4.508,460,3,Y,LPGS_2.6.0,43°11'04.88"N,0°14'58.88"E,44°14'40.24"N,0°36'52.70"W,43°49'24.71"N,1°41'55.32"E,42°06'33.08"N,1°04'44.11"E,42°31'36.73"N,1°10'16.25"W,43.18469,.24969,44.24451,-.61464,43.82353,1.6987,42.10919,1.07892,42.52687,-1.17118,LC81990302015238LGN00,LC81990302015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302015238LGN00
LC81990282015238LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:09.0488150,2015:238:10:41:40.8188110,2015/08/27,9,.97,50.94562172,149.70258549,4.132,4.417,574,-1,Y,LPGS_2.5.1,46°01'46.60"N,1°15'53.14"E,47°05'35.45"N,0°21'56.99"E,46°39'31.25"N,2°47'44.95"E,44°56'59.28"N,2°07'24.82"E,45°22'46.78"N,0°14'01.64"W,46.02961,1.26476,47.09318,.36583,46.65868,2.79582,44.9498,2.12356,45.37966,-.23379,LC81990282015238LGN00,LC81990282015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282015238LGN00
LC81990292015238LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:32.9313800,2015:238:10:42:04.7013760,2016/01/13,9,.04,52.01145202,148.16791326,3.528,3.705,635,3,Y,LPGS_2.6.0,44°36'30.10"N,0°44'50.53"E,45°40'11.64"N,0°08'01.50"W,45°14'32.86"N,2°14'09.02"E,43°31'50.77"N,1°35'27.82"E,43°57'15.37"N,0°42'38.84"W,44.60836,.74737,45.6699,-.13375,45.24246,2.23584,43.53077,1.59106,43.95427,-.71079,LC81990292015238LGN00,LC81990292015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292015238LGN00
LC81930302016247LGN00, 193, 030, 193, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160903095257_20160903113103.01,LT8BPF20160902083306_20160902084122.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/09/03,2016:247:10:05:16.4595380,2016:247:10:05:48.2295350,2016/09/03,9,2.26,50.47027172,149.66739045,4.158,3.849,361,4,Y,LPGS_2.6.2,43°11'05.46"N,9°30'38.38"E,44°14'39.59"N,8°38'52.51"E,43°49'27.34"N,10°57'27.90"E,42°06'34.52"N,10°20'17.88"E,42°31'34.97"N,8°05'29.90"E,43.18485,9.51066,44.24433,8.64792,43.82426,10.95775,42.10959,10.3383,42.52638,8.09164,LC81930302016247LGN00,LC81930302016247LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930302016247LGN00
LC81930312016247LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160903095257_20160903113103.01,LT8BPF20160902083306_20160902084122.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/09/03,2016:247:10:05:40.3505760,2016:247:10:06:12.1205730,2016/09/03,9,.44,51.54678997,148.20595084,5.267,5.961,362,4,Y,LPGS_2.6.2,41°45'33.91"N,9°01'52.90"E,42°49'02.46"N,8°11'03.01"E,42°24'10.91"N,10°26'32.35"E,40°41'09.85"N,9°50'44.09"E,41°05'51.61"N,7°38'47.18"E,41.75942,9.03136,42.81735,8.18417,42.40303,10.44232,40.68607,9.84558,41.09767,7.64644,LC81930312016247LGN00,LC81930312016247LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312016247LGN00
LC81950302016245LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160901100518_20160901105020.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/09/01,2016:245:10:17:37.5012630,2016:245:10:18:09.2712600,2016/09/01,9,.57,51.08595186,148.99928089,3.669,4.491,573,4,Y,LPGS_2.6.2,43°11'04.70"N,6°25'18.08"E,44°14'39.19"N,5°33'30.10"E,43°49'25.93"N,7°52'10.06"E,42°06'33.59"N,7°14'59.75"E,42°31'34.97"N,5°00'07.27"E,43.18464,6.42169,44.24422,5.55836,43.82387,7.86946,42.10933,7.24993,42.52638,5.00202,LC81950302016245LGN00,LC81950302016245LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302016245LGN00
LC81950292016245LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160901100518_20160901105020.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/09/01,2016:245:10:17:13.6144610,2016:245:10:17:45.3844580,2016/09/01,9,6.5,50.00118609,150.44793887,4.401,4.26,721,4,Y,LPGS_2.6.2,44°36'29.05"N,6°55'08.62"E,45°40'10.16"N,6°02'17.23"E,45°14'32.75"N,8°24'24.91"E,43°31'50.27"N,7°45'44.75"E,43°57'13.54"N,5°27'40.86"E,44.60807,6.91906,45.66949,6.03812,45.24243,8.40692,43.53063,7.76243,43.95376,5.46135,LC81950292016245LGN00,LC81950292016245LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292016245LGN00
LC82040272016244LGN00, 204, 027, 204, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160831105011_20160831123948.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/31,2016:244:11:12:02.8110640,2016:244:11:12:34.5810610,2016/08/31,9,8.46,48.08568869,152.9355948,5.904,6.282,40,4,Y,LPGS_2.6.2,47°26'57.12"N,5°55'44.90"W,48°30'53.28"N,6°50'48.48"W,48°04'22.04"N,4°21'07.09"W,46°22'01.16"N,5°03'15.48"W,46°48'13.00"N,7°28'16.36"W,47.4492,-5.92914,48.5148,-6.8468,48.07279,-4.35197,46.36699,-5.0543,46.80361,-7.47121,LC82040272016244LGN00,LC82040272016244LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82040272016244LGN00
LC81970272016243LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160830101716_20160830110217.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/30,2016:243:10:28:46.8020810,2016:243:10:29:18.5720780,2016/08/30,9,3.09,48.41358284,152.64659464,5.728,4.964,397,4,Y,LPGS_2.6.2,47°26'56.87"N,4°53'11.22"E,48°30'53.14"N,3°58'07.46"E,48°04'21.97"N,6°27'48.67"E,46°22'00.77"N,5°45'40.46"E,46°48'12.56"N,3°20'39.77"E,47.44913,4.88645,48.51476,3.96874,48.07277,6.46352,46.36688,5.76124,46.80349,3.34438,LC81970272016243LGN00,LC81970272016243LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272016243LGN00
LC81970252016243LGN00, 197, 025, 197, 025,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160830101716_20160830110217.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/30,2016:243:10:27:59.0284770,2016:243:10:28:30.7984740,2016/08/30,9,7.3,46.14347499,155.32258911,5.344,4.818,402,4,Y,LPGS_2.6.2,50°16'52.82"N,6°02'24.36"E,51°21'07.42"N,5°04'56.17"E,50°53'32.50"N,7°43'17.62"E,49°11'36.71"N,6°56'54.89"E,49°38'45.71"N,4°23'57.19"E,50.28134,6.0401,51.35206,5.08227,50.89236,7.72156,49.19353,6.94858,49.64603,4.39922,LC81970252016243LGN00,LC81970252016243LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970252016243LGN00
LC81970262016243LGN00, 197, 026, 197, 026,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160830101716_20160830110217.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/30,2016:243:10:28:22.9152790,2016:243:10:28:54.6852760,2016/08/30,9,6.55,47.28607159,154.0006939,5.3,4.492,312,4,Y,LPGS_2.6.2,48°51'59.15"N,5°26'59.46"E,49°56'04.31"N,4°30'44.64"E,49°29'02.65"N,7°04'37.13"E,47°46'53.47"N,6°20'28.43"E,48°13'32.66"N,3°51'37.15"E,48.86643,5.44985,49.93453,4.5124,49.48407,7.07698,47.78152,6.34123,48.22574,3.86032,LC81970262016243LGN00,LC81970262016243LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970262016243LGN00
LC81970302016243LGN00, 197, 030, 197, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160830101716_20160830110217.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/30,2016:243:10:29:58.4624860,2016:243:10:30:30.2324830,2016/08/30,9,6.82,51.69160692,148.32600882,4.186,4.528,386,4,Y,LPGS_2.6.2,43°11'04.81"N,3°19'57.83"E,44°14'39.66"N,2°28'06.42"E,43°49'25.10"N,4°46'53.00"E,42°06'33.34"N,4°09'42.73"E,42°31'36.05"N,1°54'43.81"E,43.18467,3.33273,44.24435,2.46845,43.82364,4.78139,42.10926,4.16187,42.52668,1.91217,LC81970302016243LGN00,LC81970302016243LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970302016243LGN00
LC81990312016241LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160828103000_20160828111438.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/28,2016:241:10:42:43.2426500,2016:241:10:43:15.0126470,2016/08/28,9,1.96,53.32707591,146.05563868,4.468,5.046,545,4,Y,LPGS_2.6.2,41°45'33.95"N,0°14'08.92"W,42°49'03.18"N,1°05'03.19"W,42°24'09.65"N,1°10'35.36"E,40°41'09.24"N,0°34'46.96"E,41°05'52.94"N,1°37'18.95"W,41.75943,-.23581,42.81755,-1.08422,42.40268,1.17649,40.6859,.57971,41.09804,-1.62193,LC81990312016241LGN00,LC81990312016241LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312016241LGN00
LC81920322016240LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160827094708_20160827102322.02,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/27,2016:240:09:59:51.0314250,2016:240:10:00:22.8014220,2016/08/27,9,.11,54.63265056,143.99549598,4.989,5.011,444,4,Y,LPGS_2.6.2,40°19'58.84"N,10°07'00.77"E,41°23'22.96"N,9°16'59.99"E,40°58'48.65"N,11°29'44.20"E,39°15'40.21"N,10°55'10.74"E,39°40'06.60"N,8°45'45.29"E,40.33301,10.11688,41.38971,9.28333,40.98018,11.49561,39.26117,10.91965,39.6685,8.76258,LC81920322016240LGN00,LC81920322016240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322016240LGN00
LC81920312016240LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160827094708_20160827102322.02,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/27,2016:240:09:59:27.1488600,2016:240:09:59:58.9188570,2016/08/27,9,0,53.62416021,145.68000534,4.066,4.026,241,4,Y,LPGS_2.6.2,41°45'34.34"N,10°34'46.85"E,42°49'03.00"N,9°43'56.10"E,42°24'10.87"N,11°59'27.64"E,40°41'10.00"N,11°23'39.30"E,41°05'52.26"N,9°11'40.24"E,41.75954,10.57968,42.8175,9.73225,42.40302,11.99101,40.68611,11.39425,41.09785,9.19451,LC81920312016240LGN00,LC81920312016240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312016240LGN00
LC82010272016239LGN00, 201, 027, 201, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:53:28.5378960,2016:239:10:54:00.3078930,2016/08/26,9,5.42,49.65625375,151.52670222,5.949,5.774,385,4,Y,LPGS_2.6.2,47°26'56.15"N,1°17'31.56"W,48°30'52.38"N,2°12'35.57"W,48°04'21.11"N,0°17'06.18"E,46°22'00.19"N,0°25'01.99"W,46°48'12.02"N,2°50'03.30"W,47.44893,-1.2921,48.51455,-2.20988,48.07253,.28505,46.36672,-.41722,46.80334,-2.83425,LC82010272016239LGN00,LC82010272016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010272016239LGN00
LC82010252016239LGN00, 201, 025, 201, 025,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:52:40.7685290,2016:239:10:53:12.5385250,2016/08/26,9,10.25,47.41980516,154.33770167,6.244,4.71,287,4,Y,LPGS_2.6.2,50°16'51.31"N,0°08'18.92"W,51°21'05.94"N,1°05'47.18"W,50°53'31.06"N,1°32'34.33"E,49°11'35.02"N,0°46'11.82"E,49°38'44.02"N,1°46'45.95"W,50.28092,-.13859,51.35165,-1.09644,50.89196,1.54287,49.19306,.76995,49.64556,-1.77943,LC82010252016239LGN00,LC82010252016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010252016239LGN00
LC82010242016239LGN00, 201, 024, 201, 024,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:52:16.8817270,2016:239:10:52:48.6517240,2016/08/26,9,4.66,46.27807403,155.69549291,6.466,5.226,343,4,Y,LPGS_2.6.2,51°41'35.63"N,0°28'53.65"E,52°46'00.88"N,0°29'51.18"W,52°17'49.67"N,2°13'18.84"E,50°36'07.74"N,1°24'27.76"E,51°03'49.25"N,1°12'54.00"W,51.69323,.48157,52.76691,-.49755,52.29713,2.2219,50.60215,1.40771,51.06368,-1.215,LC82010242016239LGN00,LC82010242016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010242016239LGN00
LC81940272016238LGN00, 194, 027, 194, 027,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:10:12.4484030,2016:238:10:10:44.2184000,2016/08/25,9,.21,49.97060395,151.23691282,4.608,3.629,589,4,Y,LPGS_2.6.2,47°26'56.65"N,9°31'24.31"E,48°30'52.85"N,8°36'21.06"E,48°04'22.04"N,11°06'00.97"E,46°22'00.91"N,10°23'52.91"E,46°48'12.28"N,7°58'53.44"E,47.44907,9.52342,48.51468,8.60585,48.07279,11.10027,46.36692,10.39803,46.80341,7.98151,LC81940272016238LGN00,LC81940272016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940272016238LGN00
LC81940262016238LGN00, 194, 026, 194, 026,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:09:48.5658380,2016:238:10:10:20.3358350,2016/08/25,9,.13,48.8652987,152.6789518,4.993,3.609,583,4,Y,LPGS_2.6.2,48°51'58.14"N,10°05'11.90"E,49°56'03.12"N,9°08'57.37"E,49°29'01.72"N,11°42'49.25"E,47°46'52.57"N,10°58'40.73"E,48°13'31.51"N,8°29'50.03"E,48.86615,10.08664,49.9342,9.14927,49.48381,11.71368,47.78127,10.97798,48.22542,8.49723,LC81940262016238LGN00,LC81940262016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940262016238LGN00
LC81940302016238LGN00, 194, 030, 194, 030,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:11:24.1045730,2016:238:10:11:55.8745690,2016/08/25,9,.03,53.16946779,146.6150416,3.972,4.612,395,4,Y,LPGS_2.6.2,43°11'05.32"N,7°58'11.82"E,44°14'39.84"N,7°06'25.45"E,43°49'27.30"N,9°25'01.70"E,42°06'34.52"N,8°47'51.58"E,42°31'35.22"N,6°33'02.74"E,43.18481,7.96995,44.2444,7.10707,43.82425,9.41714,42.10959,8.79766,42.52645,6.55076,LC81940302016238LGN00,LC81940302016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940302016238LGN00
LC81940292016238LGN00, 194, 029, 194, 029,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:11:00.2220070,2016:238:10:11:31.9920040,2016/08/25,9,.78,52.12455352,148.21151031,4.05,4.179,636,4,Y,LPGS_2.6.2,44°36'29.05"N,8°28'01.67"E,45°40'09.91"N,7°35'10.82"E,45°14'32.68"N,9°57'17.86"E,43°31'50.12"N,9°18'37.87"E,43°57'13.25"N,7°00'34.63"E,44.60807,8.46713,45.66942,7.58634,45.24241,9.95496,43.53059,9.31052,43.95368,7.00962,LC81940292016238LGN00,LC81940292016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940292016238LGN00
LC81940312016238LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160825095905_20160825113710.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/25,2016:238:10:11:47.9913740,2016:238:10:12:19.7613710,2016/08/25,9,.54,54.1904177,144.95326922,4.847,3.988,54,4,Y,LPGS_2.6.2,41°45'35.06"N,7°29'26.23"E,42°49'03.29"N,6°38'37.36"E,42°24'11.84"N,8°54'05.47"E,40°41'10.61"N,8°18'17.06"E,41°05'52.22"N,6°06'21.35"E,41.75974,7.49062,42.81758,6.64371,42.40329,8.90152,40.68628,8.30474,41.09784,6.10593,LC81940312016238LGN00,LC81940312016238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312016238LGN00
LC81960292016236LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:23:21.0223280,2016:236:10:23:52.7923250,2016/08/23,9,.11,52.70400698,147.57461454,3.837,4.287,693,4,Y,LPGS_2.6.2,44°36'29.77"N,5°22'43.18"E,45°40'11.03"N,4°29'51.32"E,45°14'33.54"N,6°51'59.69"E,43°31'50.99"N,6°13'19.70"E,43°57'14.36"N,3°55'15.17"E,44.60827,5.37866,45.66973,4.49759,45.24265,6.86658,43.53083,6.22214,43.95399,3.92088,LC81960292016236LGN00,LC81960292016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292016236LGN00
LC81960252016236LGN00, 196, 025, 196, 025,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160823101126_20160823105451.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/23,2016:236:10:21:45.4835930,2016:236:10:22:17.2535900,2016/08/23,9,.83,48.35984205,153.59577968,5.006,4.203,600,4,Y,LPGS_2.6.2,50°16'51.96"N,7°35'17.59"E,51°21'06.59"N,6°37'49.37"E,50°53'31.88"N,9°16'10.52"E,49°11'35.74"N,8°29'48.26"E,49°38'44.56"N,5°56'50.82"E,50.2811,7.58822,51.35183,6.63038,50.89219,9.26959,49.19326,8.49674,49.64571,5.94745,LC81960252016236LGN00,LC81960252016236LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960252016236LGN00
