LIBMIN,PMUN13,SURFACE,DENSITE,LAT,LONG
Sévaz,255,2.5,102.0,46.8382703,6.8746273
Sevelen,4679,30.3,154.2,47.1206973,9.48722
Sévery,212,2.4,89.1,46.5758446,6.4388219
Siblingen,810,9.3,86.1,47.7151451,8.519796
Sierre,16332,19.2,851.5,46.2922522,7.5323195
Siglistorf,621,5.5,112.7,47.5436834,8.3797245
Signau,2737,22.1,124.0,46.9188975,7.7255918
Signy-Avenex,464,1.9,240.4,46.3903104,6.1997654
Sigriswil,4676,55.4,84.4,46.7164293,7.7160699
Silenen,2195,144.8,15.2,46.7921373,8.6695021
SilsimDomleschg,895,9.3,96.0,46.7019286,9.4555982
SilsimEngadin/Segl,756,63.5,11.9,46.4321555,9.7656899
Silvaplana,1067,44.7,23.8,46.4599334,9.7959165
Simplon,327,90.9,3.6,46.1955875,8.0563136
Sins,4183,20.2,206.1,47.1910321,8.3946059
Sion,32797,29.7,1102.0,46.2311749,7.3588795
Sirnach,7471,12.4,602.0,47.4615879,8.9938883
Siselen,599,5.5,108.5,47.0325112,7.1882602
Sisikon,394,16.3,24.1,46.949336,8.6211018
Sissach,6406,8.9,722.2,47.4634767,7.8125639
Sisseln,1471,2.6,583.7,47.5534624,7.989416
Siviriez,2195,20.3,108.2,46.6576782,6.8769946
Soazza,361,46.4,7.8,46.3669298,9.2222674
Sobrio,78,6.4,12.2,46.3997265,8.9015965
Solothurn,16599,6.3,2643.2,47.2081355,7.5384045
Sommeri,507,4.2,120.4,47.567253,9.2900603
Sonceboz-Sombeval,1849,15.0,123.2,47.1967887,7.1705782
Sonogno,94,37.6,2.5,46.3503084,8.7863269
Sonvilier,1246,23.8,52.4,47.1390852,6.9665391
Soral,744,2.9,252.2,46.1427577,6.0421776
Sorengo,1868,0.9,2197.6,46.0006185,8.9351219
Sorens,1031,8.7,118.2,46.6701619,7.0612165
Sornetan,139,5.7,24.6,47.275123,7.2171688
Sorvilier,255,6.8,37.0,47.238703,7.3048075
Soubey,144,13.5,10.7,47.3082098,7.0485952
Souboz,131,10.6,12.3,47.2746097,7.2438318
Soyhières,474,7.5,63.2,47.390073,7.3696855
Speicher,4166,8.2,509.9,47.4126429,9.4424912
Spiez,12577,16.8,753.6,46.6919473,7.6774655
Spiringen,841,64.7,13.0,46.8727208,8.7276236
Splügen,392,60.5,6.5,46.5528127,9.3233082
Spreitenbach,10970,8.6,1275.6,47.4182308,8.3642468
St.Antönien,356,52.2,6.8,46.969739,9.813468
St.Antoni,1908,16.9,113.6,46.8206587,7.2607329
St.Gallen,74581,39.3,1893.4,47.4250593,9.3765878
St.Margrethen,5728,6.9,835.0,47.4510277,9.6410249
St.Martin,35,22.9,1.5,46.7420478,9.0616731
St.Moritz,5149,28.7,179.5,46.4960592,9.8386578
St.Niklaus,2300,89.3,25.8,47.2225295,7.5449687
St.Silvester,955,7.1,135.1,46.7410614,7.2193275
St.Stephan,1339,60.9,22.0,46.508715,7.3961417
St.Ursen,1281,15.7,81.3,46.7899498,7.2183078
Stabio,4460,6.2,725.2,45.8499456,8.9376319
Stadel,2029,12.9,157.3,47.5280508,8.4676142
Stäfa,13931,8.6,1623.7,47.2413349,8.7348747
Staffelbach,1054,9.0,117.9,47.2834729,8.0419242
Stalden(VS),1111,10.5,106.5,46.23209535,7.89401345114
Staldenried,553,14.3,38.6,46.2296157,7.8833886
Stallikon,3339,12.0,277.3,47.3269232,8.4901051
Stans,8175,11.1,737.2,46.9570611,8.3661026
Stansstad,4402,9.1,483.2,46.979282,8.3386483
Starrkirch-Wil,1660,1.8,902.2,47.3465368,7.925075
Staufen,2604,3.5,729.4,47.3799837,8.1665273
Steckborn,3626,8.8,413.9,47.6653429,8.9815246
Steffisburg,15585,13.5,1166.5,46.7774738,7.6354195
Steg-Hohtenn,1558,14.2,110.0,46.3347806,7.76810784562
Stein(AG),3037,2.8,1080.8,47.5451212,7.9540042
Stein(AR),1375,9.4,146.7,47.37808515,9.34170543064
SteinamRhein,3334,5.8,578.8,47.6558193,8.8579556
Steinach,3486,4.5,778.1,47.416462,9.3827494
Steinen,3302,11.9,278.9,47.0500549,8.6108291
Steinerberg,915,6.9,132.6,47.0561792,8.5864716
Steinhausen,9258,5.0,1833.3,47.1975084,8.4860144
Steinmaur,3354,9.5,356.8,47.4989995,8.4555136
Sternenberg,351,8.7,40.3,47.3871136,8.9113814
Stetten(AG),1958,4.4,444.0,47.3990809,8.3072778
Stetten(SH),1292,4.7,275.5,47.737188,8.65627234384
Stettfurt,1149,6.3,180.7,47.5250201,8.9545165
Stettlen,2931,3.6,832.7,46.9600997,7.5247508
Stierva,134,10.5,12.7,46.6642106,9.5429017
Stocken-Höfen,981,14.2,69.0,46.7115592,7.5668343
Strengelbach,4670,6.0,777.0,47.2791072,7.9295347
Studen(BE),2958,2.7,1087.5,47.1114412,7.3014693
Stüsslingen,1034,6.2,167.3,47.3928859,7.9712891
Subingen,3027,6.2,484.3,47.1939523,7.6159259
Suchy,483,6.7,72.5,46.7232325,6.5994077
Sufers,127,34.6,3.7,46.5703325,9.3666414
Suhr,9753,10.6,919.2,47.373214,8.0795198
Sulgen,3625,9.1,397.0,47.5452654,9.181648
Sullens,893,3.9,227.8,46.5931372,6.5661454
Sumiswald,5031,59.4,84.8,47.0285646,7.7449828
Sumvitg,1249,101.8,12.3,46.7284407,8.9384718
Sur,78,23.2,3.4,46.521123,9.6310539
Surava,196,7.0,28.1,46.665459,9.6119978
Surpierre,325,4.8,67.4,46.7446237,6.8609465
Sursee,9160,5.9,1563.1,47.1740371,8.1089654
Suscévaz,195,4.1,47.0,46.7642362,6.5780348
Susch,211,94.0,2.2,46.7493761,10.0797412
Sutz-Lattrigen,1384,3.6,384.4,47.098806,7.2149985
Syens,135,2.5,53.6,46.6456578,6.7782652
Tägerig,1410,3.3,428.6,47.4049121,8.2775537
Tägertschi,409,3.6,112.4,46.8763081,7.5855767
Tägerwilen,4282,11.5,371.7,47.6563994,9.1310646
Täsch,1212,58.7,20.6,46.0676751,7.7770173
Täuffelen,2676,4.4,608.2,47.0683128,7.1993363
Tafers,3147,8.4,374.6,46.8152805,7.2167886
Tamins,1202,40.7,29.5,46.8292948,9.4064966
Tannay,1539,1.8,845.6,46.3089604,6.1757001
Tarasp,341,46.9,7.3,46.777999,10.2607908
Tartegnin,225,1.1,206.4,46.4666552,6.3156804
Tavannes,3563,14.8,241.4,47.220131,7.1986691
Tecknau,853,2.4,363.0,47.4501064,7.8832932
Tegerfelden,1119,7.1,157.4,47.5601576,8.2872593
Tenero-Contra,2751,3.7,745.5,46.1841146,8.8453084
Tenniken,887,4.7,190.3,47.4363734,7.8116851
Tentlingen,1227,3.7,339.9,46.769765,7.1983411
Termen,865,18.8,46.2,46.3283973,8.0227013
TerrediPedemonte,2609,11.4,229.5,46.183333,8.716667
Teufen(AR),6038,15.3,396.2,47.39246335,9.38963890928
Teufenthal(AG),1596,3.6,447.1,47.3298455,8.1153425
Teuffenthal(BE),163,4.6,36.0,46.76453775,7.70831546442
Tévenon,744,14.2,52.1,46.8648032,6.63822563314
Thal,6433,9.6,669.4,47.4694211,9.5630244
Thalheim(AG),764,9.8,77.1,47.4367098,8.0999521
ThalheimanderThur,916,6.4,142.0,47.577593,8.7550017
Thalwil,17554,5.5,3191.6,47.2944325,8.5635762
Thayngen,5151,20.0,258.5,47.7470005,8.7061689
Therwil,9867,7.7,1293.2,47.4983169,7.5612366
Thierachern,2460,7.5,327.1,46.7542513,7.5748299
Thörigen,1046,4.5,231.4,47.1733314,7.7287365
Thônex,13756,3.8,3582.3,46.1884304,6.1983858
Thürnen,1345,2.3,597.8,47.4556959,7.8294607
Thun,42929,21.6,1989.3,46.7582827,7.628086
Thundorf,1345,15.6,86.2,47.5455851,8.9636338
Thunstetten,3066,9.7,317.7,47.2023549,7.7582873
Thusis,2946,6.8,432.6,46.6978523,9.439328
Tiefencastel,254,14.9,17.1,46.6618254,9.5762867
Tinizong-Rona,326,54.3,6.0,46.575681,9.623943
Titterten,417,3.7,112.4,47.4015489,7.7171561
Tobel-Tägerschen,1478,7.1,207.9,47.51032635,9.02626469687
Törbel,476,17.6,27.1,46.2385196,7.851508
Toffen,2546,4.9,519.6,46.859652,7.491931
Tolochenaz,1784,1.6,1122.0,46.50115685,6.47751897449
Tomils,717,30.5,23.5,46.7620633,9.4423187
Torny,871,10.2,85.6,46.766876,6.95784
Torricella-Taverne,3067,5.2,585.3,46.0656774,8.924762
Trachselwald,979,16.0,61.3,47.0167827,7.7386149
Tramelan,4419,24.9,178.0,47.223677,7.1030216
Trasadingen,595,4.1,144.1,47.667977,8.4304278
Treiten,422,4.7,88.7,47.0088429,7.1623892
Trélex,1419,5.9,245.5,46.414967,6.2048987
Trey,258,3.8,67.7,46.769255,6.9251725
Treycovagnes,460,2.1,221.2,46.7738784,6.6092758
Treytorrens(Payerne),127,3.1,41.4,46.77375075,6.80124889075
Treyvaux,1447,11.4,126.5,46.7274425,7.1364409
Triengen,4450,22.1,201.6,47.2351967,8.0767478
Trient,161,39.5,4.1,46.0867775,6.994995
Trimbach,6454,7.7,847.0,47.3631152,7.9023314
Trimmis,3040,42.9,70.9,46.8970804,9.5634251
Trin,1265,47.2,26.8,46.8290467,9.3617533
Trogen,1696,10.0,169.3,47.4076225,9.4638894
Troinex,2295,3.4,671.1,46.1616537,6.147819
Troistorrents,4347,37.0,117.6,46.2285806,6.9161978
Trub,1344,62.0,21.7,46.9417628,7.878947
Trubschachen,1423,15.6,91.0,46.9228891,7.8466832
Trüllikon,996,9.6,104.4,47.6377817,8.6932907
Trun,1238,51.9,23.9,46.7449879,9.0068313
Truttikon,450,4.4,102.0,47.6296119,8.7276195
Tschappina,138,24.7,5.6,46.6900113,9.3891386
Tschiertschen-Praden,310,27.8,11.2,46.79653315,9.60687728749
Tschugg,447,3.3,135.9,47.0263361,7.0764462
Tübach,1316,2.0,664.6,47.4870506,9.4540704
Tuggen,3065,13.6,226.7,47.2022792,8.9424794
Tujetsch,1405,133.9,10.5,46.6579082,8.73568771467
Turbenthal,4350,25.2,172.6,47.4368146,8.848521
Turgi,2956,1.5,1907.1,47.4931594,8.2518887
Turtmann-Unterems,1125,42.3,26.6,46.1619827,7.71404157734
Twann-Tüscherz,1113,12.4,89.5,47.11258065,7.17150531848
Udligenswil,2174,6.3,349.0,47.091036,8.399689
Ueberstorf,2387,16.1,148.1,46.8650568,7.3114056
Uebeschi,664,4.4,150.9,46.7388386,7.5542435
Ueken,845,5.1,165.7,47.4844622,8.0486412
Uerkheim,1303,7.1,183.5,47.3051502,8.0253266
Uesslingen-Buch,1076,14.0,76.8,47.59104635,8.83144886207
Uetendorf,5967,10.2,587.9,46.774144,7.569395
UetikonamSee,5895,3.5,1703.8,47.2659401,8.6767808
Uezwil,417,2.5,170.9,47.3171905,8.2758947
Ufhusen,862,12.3,70.4,47.1166353,7.8955614
Uitikon,3928,4.4,898.9,47.3705756,8.4530961
Ulmiz,398,2.9,140.6,46.9321113,7.2006542
Unterägeri,8376,25.6,327.3,47.1374124,8.584483
Unterbäch,411,22.0,18.7,47.3962657,9.4594877
Untereggen,1031,7.1,144.6,47.451635,9.4496415
Unterengstringen,3456,3.4,1031.6,47.4130929,8.4490943
Unterentfelden,4066,2.9,1411.8,47.3664564,8.0426516
Unteriberg,2304,46.7,49.5,47.0598018,8.8035271
Unterkulm,2909,8.9,327.2,47.3107844,8.1156955
Unterlangenegg,920,6.8,135.1,46.7968658,7.699143
Unterlunkhofen,1244,4.5,277.1,47.3222122,8.3805098
Unterramsern,212,1.5,135.9,47.1192146,7.4824314
Unterschächen,705,80.3,8.8,46.8631124,8.7703521
Unterseen,5646,14.1,402.4,46.6871654,7.8496369
Untersiggenthal,7091,8.3,857.4,47.4992019,8.2574722
Unterstammheim,886,7.3,122.2,47.6389615,8.7907374
Untervaz,2426,27.7,87.5,46.9285657,9.5348195
Urdorf,9526,7.6,1256.7,47.384708,8.4259004
Urmein,128,4.4,29.6,46.6917013,9.4018335
Urnäsch,2245,48.3,46.5,47.3175029,9.2837233
Ursenbach,907,9.1,99.2,47.1369017,7.7711734
Ursins,205,3.4,61.2,46.734894,6.668296
Ursy,2717,15.0,181.6,46.6350125,6.8359644
Urtenen-Schönbühl,6084,7.2,847.4,47.0204492,7.4987886
Uster,33097,28.5,1160.1,47.3512065,8.7179221
Uttigen,1895,3.8,500.0,46.7937156,7.579181
Uttwil,1815,4.4,418.2,47.5835512,9.3403851
Utzenstorf,4123,17.0,243.5,47.1290506,7.5592554
Uznach,6144,7.6,813.8,47.2250636,8.9856079
Uzwil,12698,14.5,875.7,47.4370506,9.1333201
Vacallo,3276,1.6,2034.8,45.8473065,9.0347767
ValMüstair,1565,198.6,7.9,46.6020161,10.4249076
ValTerbi,2620,38.9,67.4,47.35,7.416667
Val-d'Illiez,1793,39.3,45.7,46.2041429,6.8931923
Val-de-Charmey,2354,112.2,21.0,46.61839395,7.19783708774
Val-de-Ruz,16164,124.4,130.1,47.05677945,6.90990635596
Val-de-Travers,10900,124.7,87.3,46.9188206,6.58262757079
Valangin,485,3.7,129.0,47.0158507,6.9072693
Valbroye,2843,33.5,84.7,46.72472195,6.89195945121
Valeyres-sous-Montagny,656,2.3,287.7,46.8007199,6.60172929049
Valeyres-sous-Rances,577,6.4,90.6,46.74810945,6.538801622
Valeyres-sous-Ursins,238,2.8,82.6,46.7458204,6.655254
Vallon,382,3.5,108.8,49.4503207,1.129846
Vallorbe,3610,23.2,155.7,46.7120498,6.3790105
Vals,971,152.6,6.4,46.6166848,9.1804954
Valsot,910,159.2,5.7,46.8724043,10.4017774533
Vandoeuvres,2572,4.4,583.2,46.2214083,6.2024623
Varen,625,12.8,48.8,46.3186626,7.6078029
Vaulion,464,13.2,35.2,46.6883547,6.3894066
Vaulruz,1035,10.1,101.9,46.6207942,6.9882518
Vaumarcus,265,1.8,148.9,46.8772258,6.7525002
Vaux-sur-Morges,180,2.1,85.7,46.53767595,6.46383604885
Vaz/Obervaz,2654,42.5,62.4,46.7224925,9.54428718927
Vechigen,4991,24.8,201.0,46.94941,7.562916
Vellerat,72,2.0,35.3,47.3191212,7.3710192
Veltheim(AG),1413,5.2,269.7,47.437709,8.1461059
Vendlincourt,557,9.2,60.7,47.4512425,7.1485023
Venthône,1219,2.5,481.8,46.303092,7.526294
Verdabbio,161,13.1,12.3,46.2642011,9.23409222664
Vergeletto,59,40.7,1.4,46.2268387,8.6036259
Vernate,586,1.5,388.1,45.9949205,8.8876028
Vernay,1067,8.4,128.7,46.8669311,6.88205719195
Vernayaz,1875,5.7,334.8,46.1365416,7.0393423
Vernier,34235,7.7,4457.7,46.2143981,6.0832507
Vérossaz,679,14.3,47.5,46.2128879,6.98412
Versoix,13021,10.6,1238.9,46.2767572,6.168958
Vétroz,5407,10.4,517.4,46.2223397,7.2740863
Vevey,18906,2.4,7943.7,46.4634985,6.8427295
Vex,1719,13.0,132.3,46.2113825,7.3983622
Veyras,1760,1.5,1213.8,46.3031568,7.5366727
Veyrier,10799,6.5,1661.4,46.1685738,6.1803922
Veysonnaz,595,1.1,540.9,46.1955082,7.3363267
Veytaux,839,6.7,124.1,46.4215725,6.9275648
Vezia,1966,1.4,1414.4,46.0246543,8.936741
Vich,759,1.6,486.5,46.4299571,6.2489686
VicoMorcote,377,1.9,197.4,45.9297763,8.9212394
Villarepos,607,4.7,127.5,46.8835427,7.0728967
Villars-Epeney,83,0.9,96.5,46.7817278,6.6969935
Villars-le-Comte,157,4.2,37.5,46.7106452,6.7990287
Villars-le-Terroir,893,7.1,126.0,46.6569364,6.6387429
Villars-Sainte-Croix,671,1.7,406.7,46.5675877,6.5616074
Villars-sous-Yens,560,3.0,184.2,46.50715115,6.42912420235
Villars-sur-Glâne,12057,5.5,2196.2,46.7932418,7.1252018
Villarsel-sur-Marly,87,1.4,61.7,46.76123685,7.17670398276
Villarzel,404,7.7,52.7,46.7478499,6.9118617
Villaz-Saint-Pierre,1189,5.5,212.7,46.720649,6.957095
Villeneuve(FR),375,3.6,106.2,46.7482194,6.8707467
Villeneuve(VD),5157,32.1,161.0,46.4064719,6.9715608333
Villeret,923,16.3,56.8,47.1582838,7.0177694
Villigen,2033,11.2,181.2,47.5262684,8.2147282
Villmergen,6752,12.0,565.5,47.3470428,8.2469733
Villnachern,1533,5.7,267.1,47.472468,8.163172
Villorsonnens,1297,15.5,83.8,46.7062953,7.0045974
Vilters-Wangs,4538,32.7,138.7,47.00602665,9.41684984933
Vinelz,841,4.6,184.0,47.0328313,7.1104574
Vinzel,350,1.1,321.1,46.4476073,6.2793859
Vionnaz,2355,21.0,112.5,46.3106198,6.9025573
Visp,7377,13.2,560.1,46.2913113,7.8811918
Visperterminen,1383,51.6,26.8,46.2589888,7.9030118
Vitznau,1249,8.9,140.2,47.0091184,8.4846569
Vogorno,270,23.9,11.3,46.2226476,8.8598068
Volken,306,3.3,95.6,47.5746604,8.6252056
Volketswil,18099,14.0,1290.0,47.3898617,8.690503
Vollèges,1782,17.9,99.7,46.0880053,7.1697258
Vordemwald,1820,10.2,179.7,47.2766594,7.9009035
Vorderthal,1015,28.0,36.3,47.1219723,8.9007531
Vouvry,3891,33.5,116.1,46.3357566,6.8885807
Vuadens,2204,10.5,211.1,46.6171231,7.0233951
Vuarrens,895,9.0,99.9,46.6863257,6.6475677
Vucherens,508,3.3,155.4,46.624684,6.7769649
Vufflens-la-Ville,1222,5.4,227.1,46.5783726,6.5386727
Vufflens-le-Château,825,2.2,385.5,46.5264596,6.4690909
Vugelles-LaMothe,131,3.1,42.7,46.8189,6.5681
Vuissens,253,5.6,45.1,46.7370399,6.764964
Vuisternens-devant-Romont,2134,24.1,88.7,46.6557858,6.9299774
Vuisternens-en-Ogoz,975,6.2,157.5,46.7072449,7.0527766
Vuiteboeuf,538,5.1,106.3,46.8077285,6.5492468
Vulliens,431,6.7,65.0,46.622324,6.7921344
Vullierens,446,6.9,65.2,46.5748369,6.4844452
Vully-les-Lacs,2655,21.1,125.5,46.916667,7.016667
Wachseldorn,237,3.5,67.3,46.8177318,7.7249508
Wädenswil,21012,17.4,1208.3,47.2296871,8.6718189
Wäldi,993,12.2,81.2,47.6344986,9.0950467
Wängi,4449,16.5,270.8,47.50071,8.9548377
Wagenhausen,1676,11.8,141.6,47.6529179,8.8403094
Wahlen,1399,5.4,258.1,47.4012701,7.5156451
Walchwil,3626,13.5,267.6,47.100183,8.5162335
Wald(AR),832,6.8,122.0,47.4157934,9.4904334
Wald(BE),1194,13.3,89.9,46.8817253,7.4719401
Wald(ZH),9346,25.2,370.0,47.2771375,8.9155608
Waldenburg,1183,8.3,142.5,47.3815278,7.7469396
Waldkirch,3483,31.3,111.3,47.4684527,9.2848801
Waldstatt,1790,6.7,265.6,47.357042,9.2852256
Walenstadt,5481,45.7,120.0,47.12398,9.31603
Walkringen,1816,17.2,105.6,46.9479693,7.620415
Wallbach,1876,4.5,416.0,47.5591058,7.9042193
Wallenried,459,3.9,118.9,46.8735747,7.1157994
Wallisellen,14858,6.5,2310.7,47.4156189,8.5889722
WalliswilbeiNiederbipp,217,1.4,146.6,47.2359271,7.6894435
WalliswilbeiWangen,580,3.1,189.5,47.2313009,7.6844024
Walperswil,959,7.0,137.8,47.0599447,7.2266273
Waltalingen,692,7.3,95.1,47.63518,8.7703906
Waltensburg/Vuorz,338,32.3,10.5,46.7767213,9.1170754
Waltenschwil,2619,4.6,574.3,47.3347266,8.3006497
Walterswil(BE),543,7.9,68.6,47.1133159,7.7788101
Walterswil(SO),727,4.5,162.3,47.3268638,7.9698393
Walzenhausen,2052,7.0,294.4,47.4513643,9.6023288
Wangen(SZ),4742,8.5,559.2,47.1863572,8.8975312
WangenanderAare,2156,5.2,412.2,47.23458,7.6556331
WangenbeiOlten,4906,6.9,704.9,47.3424627,7.8661678
Wangen-Brüttisellen,7589,7.9,958.2,47.418886,8.6312396
Wangenried,409,2.9,140.5,47.2186469,7.6566918
Wartau,5220,41.8,125.1,47.09181,9.47739
Warth-Weiningen,1223,8.2,149.1,47.5885856,8.8861117
Wassen,429,97.0,4.4,46.7069939,8.5999384
Wasterkingen,575,3.9,145.2,47.590325,8.4719861
Wattenwil,2765,14.5,190.2,46.7699018,7.509795
Wattwil,8425,51.2,164.6,47.3031293,9.0880639
Wauwil,1874,2.9,637.4,47.1862897,8.0237036
Weesen,1583,5.4,293.7,47.1362592,9.1052748
Wegenstetten,1048,7.1,147.0,47.5000892,7.9339832
Weggis,4242,11.8,358.9,47.0338792,8.425278
Weiach,1077,9.6,112.7,47.5564342,8.4375977
Weinfelden,10877,15.5,701.7,47.5660299,9.1084456
Weiningen(ZH),4362,5.4,813.8,47.4196348,8.4344451
Weisslingen,3211,12.8,250.7,47.431923,8.7634595
Welschenrohr,1089,13.0,83.8,47.28078,7.5278296
Wengi,605,7.1,85.6,47.0834179,7.3998035
Wenslingen,712,5.9,120.5,47.44028,7.90822
Werthenstein,2007,15.7,127.3,47.0483679,8.1000315
Wettingen,20211,10.6,1904.9,47.4659503,8.3265988
WettswilamAlbis,4646,3.8,1235.6,47.3393922,8.4736304
Wetzikon(ZH),23726,16.7,1416.5,47.3270602,8.801356
Wichtrach,4072,11.6,351.3,46.84971,7.57598
Widen,3536,2.6,1354.8,47.3680474,8.3630648
Widnau,9116,4.2,2155.1,47.4055145,9.6375563
Wiedlisbach,2181,7.6,290.8,47.2512653,7.6453444
Wiesendangen,6042,19.1,315.3,47.5213351,8.7905399
Wiggiswil,96,1.4,67.1,47.0304454,7.4689046
Wigoltingen,2280,17.2,132.9,47.5976062,9.0313547
Wikon,1440,8.3,173.9,47.2668051,7.9632813
Wil(SG),23292,20.8,1119.8,47.4635617,9.0479097
Wil(ZH),1318,9.0,147.3,47.6058683,8.5075995
Wila,1919,9.2,208.8,47.4635617,9.0479097
Wilchingen,1713,21.2,81.1,47.66738,8.46977
Wildberg,985,10.6,93.3,47.4274354,8.815767
Wilderswil,2549,13.5,188.3,46.6652174,7.8689183
Wildhaus-AltSt.Johann,2668,87.4,30.5,47.1914705,9.2967725
Wilen(TG),2259,2.3,995.2,47.4515396,9.0343854
Wiler(Lötschen),582,14.7,39.7,46.4022173,7.7827556
WilerbeiUtzenstorf,822,3.8,215.2,47.1523824,7.5591746
Wileroltigen,381,4.1,91.6,46.9703542,7.2402337
Wiliberg,169,1.2,144.4,47.2686808,8.0219027
Willadingen,211,2.2,97.7,47.1454228,7.614634
Willisau,7554,41.2,183.8,47.1211466,7.9925886
Wimmis,2446,22.3,109.5,46.6761167,7.6386272
Windisch,6848,4.9,1394.7,47.4789604,8.2159655
Winkel,4196,8.1,516.7,47.4921213,8.5554248
Wintersingen,618,6.9,88.9,47.49451,7.82369
Winterthur,105676,68.1,1552.5,47.4988196,8.7236889
Winznau,1807,4.0,458.6,47.3646619,7.9337108
Wisen(SO),411,4.8,86.0,47.3929646,7.8869345
Wislikofen,337,3.7,89.9,47.5580898,8.3617539
Wittenbach,9588,12.3,785.3,47.4598793,9.3899898
Witterswil,1430,2.7,535.6,47.4859888,7.5226262
Wittinsburg,414,3.2,129.0,47.4246342,7.8409937
Wittnau,1211,11.3,107.6,47.4800318,7.9760149
Wölflinswil,981,9.5,103.2,47.4610461,7.998045
Wohlen(AG),15192,12.4,1217.3,47.3493653,8.2768762
WohlenbeiBern,8948,36.2,246.6,46.9704283,7.3658552
Wohlenschwil,1473,4.4,335.5,47.4125559,8.2569192
Wolfenschiessen,2101,92.8,22.6,46.9081639,8.3959084
Wolfhalden,1727,7.0,248.5,47.45371,9.55054
Wolfisberg,181,2.4,74.2,47.2727601,7.6612678
Wolfwil,2040,6.9,296.5,47.2694021,7.795551
Wolhusen,4237,14.3,296.3,47.0586361,8.0731633
Wollerau,7078,6.3,1123.5,47.19717,8.71338
Worb,11370,21.0,538.9,46.9301102,7.5635394
Worben,2259,2.8,806.8,47.098021,7.2903553
Wünnewil-Flamatt,5380,13.2,406.7,46.8746919,7.2757147
Würenlingen,4302,9.4,458.6,47.533865,8.2545695
Würenlos,5972,9.0,662.1,47.4416652,8.363131
Wuppenau,1102,12.1,90.7,47.4957832,9.1074591
Wynau,1559,5.1,306.3,47.2571395,7.8210167
Wynigen,1997,28.2,70.6,47.1061701,7.6678894
Wyssachen,1154,11.8,98.6,47.0787116,7.8284601
Yens,1270,9.6,133.5,46.5196158,6.4179173
Yverdon-les-Bains,28894,13.6,2137.1,46.7784736,6.641183
Yvonand,2911,13.4,217.4,46.7994765,6.7455463
Yvorne,1034,12.2,84.8,46.3315011,6.958395
Zäziwil,1622,5.4,299.3,46.9018575,7.6614969
Zeglingen,468,7.9,59.2,47.4175307,7.9042312
Zeihen,1101,6.9,160.0,47.4758911,8.0836687
Zeiningen,2229,11.4,196.0,47.5432658,7.8721205
Zell(LU),2031,13.9,146.1,47.1365613,7.9276622
Zell(ZH),5638,13.0,434.7,47.4442589,8.7984569
Zeneggen,272,7.5,36.3,46.2733289,7.8667105
Zermatt,5751,242.7,23.7,46.0207133,7.749117
Zernez,1153,203.9,5.7,46.7004826,10.0949116
Zetzwil,1307,5.8,225.3,47.2862147,8.14964
Ziefen,1577,7.8,202.2,47.4314838,7.7055069
Zielebach,335,1.9,174.5,47.1586303,7.5765185
Zihlschlacht-Sitterdorf,2178,12.2,178.5,47.5218784,9.2592559
Zillis-Reischen,425,24.5,17.4,46.6346229,9.4447995
Zizers,3213,11.0,291.8,46.93653,9.56552
Zofingen,11087,11.1,999.7,47.2888449,7.9447619
Zollikofen,10041,5.4,1862.9,46.9982563,7.4513399
Zollikon,12324,7.9,1567.9,47.3412096,8.5772146
Zuchwil,8743,4.7,1888.3,47.203546,7.5579858
Zürich,384786,87.9,4378.5,47.3768866,8.541694
Zufikon,4338,4.8,901.9,47.3455892,8.3577623
Zug,27961,21.7,1293.9,47.1661672,8.5154946
Zullwil,626,3.6,172.0,47.3911661,7.5998324
Zumholz,417,1.9,220.6,46.7539659,7.292338
Zumikon,5167,5.5,944.6,47.3298953,8.623969
Zunzgen,2493,6.9,362.4,47.4517957,7.8077705
Zuoz,1214,65.6,18.5,46.6029209,9.9599933
Zuzgen,846,8.3,100.8,47.5259235,7.9003293
Zuzwil(BE),577,3.5,166.8,47.0512643,7.4715855
Zuzwil(SG),4741,9.0,529.1,47.4750195,9.111498
Zweisimmen,2987,73.2,40.9,46.5540893,7.3720628
Zwieselberg,289,2.4,118.0,46.7084405,7.6172365
Zwingen,2194,4.6,474.9,47.4371566,7.5308866
Zwischbergen,86,86.1,1.0,46.1957797,8.1405466
